LAT,LON,SPEED,DESTINATION,FLAG,SHIPNAME,SHIP_ID,DATETIME,PORT,ship_type,is_parked,Date_Tm_lag1_sec,Dist_mt,Dist_lag1_mt
54.52981,18.52744,35,GDYNIA,PL,FAIRPLAY VII,316480,2016-12-15T18:49:07Z,gdynia,Tug,0,120,2160.48,-1956.7776
54.53052,18.53015,77,GDYNIA,PL,FAIRPLAY VII,316480,2016-12-16T00:57:07Z,gdynia,Tug,0,22080,874562.304,872401.824
57.69795,11.91484,97,CLASS B,SE,FATBOY,324466,2016-12-19T13:47:07Z,gothenborg,Tug,0,2,99.7936,-5837.9256
57.69034,11.89649,100,CLASS B,SE,FATBOY,324466,2016-12-19T13:51:04Z,gothenborg,Tug,0,237,12191.28,12091.4864
55.00846,20.33753,1,BALTIYSK,RU,FORTUNA,4677206,2016-12-20T09:11:03Z,kalingrad,Tug,1,121,62.2424,1.0288
55.00853,20.33752,1,BALTIYSK,RU,FORTUNA,4677206,2016-12-20T09:31:03Z,kalingrad,Tug,1,1200,617.28,555.0376
57.70617,11.65907,0,OCKERO,SE,FRANKLIN,182358,2016-12-20T09:11:05Z,gothenborg,Tug,1,112,0,-65.8432
57.7062,11.65899,1,OCKERO,SE,FRANKLIN,182358,2016-12-20T09:31:05Z,gothenborg,Tug,1,1200,617.28,617.28
57.72177,11.98079,0,CLASS B,PT,FROG RANA,299445,2016-12-15T11:21:07Z,gothenborg,Tug,1,2,0,0
57.72029,11.98195,78,CLASS B,PT,FROG RANA,299445,2016-12-16T16:27:06Z,gothenborg,Tug,0,104759,4203266.309,4203266.309
57.72011,11.97627,0,GOTEBL,SE,FROG TAURUS,2312999,2016-12-19T00:53:05Z,gothenborg,Tug,1,117,0,0
57.72011,11.97627,0,GOTEBL,SE,FROG TAURUS,2312999,2016-12-19T00:53:07Z,gothenborg,Tug,1,2,0,0
57.72009,11.97627,0,GOTEBORG,SE,FROG TAURUS,2312999,2016-12-15T02:35:05Z,gothenborg,Tug,1,118,0,0
57.72009,11.97627,0,GOTEBORG,SE,FROG TAURUS,2312999,2016-12-15T02:35:08Z,gothenborg,Tug,1,3,0,0
57.7191,11.97848,38,GOTEBORG  C,SE,FROG TAURUS,2312999,2016-12-19T08:29:06Z,gothenborg,Tug,0,119,2326.1168,2287.0224
57.7191,11.97848,38,GOTEBORG  C,SE,FROG TAURUS,2312999,2016-12-19T08:45:06Z,gothenborg,Tug,0,119,2326.1168,2287.0224
59.9101,30.22645,0,ST.PETERSBURG,RU,GIBRALTAR,350211,2016-12-19T08:27:04Z,st_petersburg,Tug,1,1,0,0
59.9101,30.22645,1,ST.PETERSBURG,RU,GIBRALTAR,350211,2016-12-19T08:29:04Z,st_petersburg,Tug,1,120,61.728,61.728
59.91008,30.22648,0,ST.PETI>O4ED K:W 83E,RU,GIBRALTAR,350211,2016-12-17T15:45:03Z,st_petersburg,Tug,1,119,0,0
59.91008,30.22648,0,ST.PETI>O4ED K:W 83E,RU,GIBRALTAR,350211,2016-12-17T15:45:04Z,st_petersburg,Tug,1,1,0,0
57.63538,11.8303,84,CLASS B,SE,GKSS-ONLINE,325770,2016-12-16T08:09:09Z,gothenborg,Tug,0,3,129.6288,-4969.104
57.66776,11.84953,1,CLASS B,SE,GKSS-ONLINE,325770,2016-12-17T12:53:05Z,gothenborg,Tug,1,103436,53207.4784,53077.8496
54.69635,20.43892,77,KALININGRAD,RU,GLADIATOR,3586959,2016-12-15T12:27:07Z,kalingrad,Tug,0,123,4871.8824,-18933.0064
54.69251,20.41508,92,KALININGRAD,RU,GLADIATOR,3586959,2016-12-16T08:35:03Z,kalingrad,Tug,0,72476,3429912.205,3425040.322
54.93921,20.36909,16,PIONERSKIY,RU,GLADIUS,348411,2016-12-16T09:07:03Z,kalingrad,Tug,0,120,987.648,0
54.9694,20.25893,103,PIONERSKIY,RU,GLADIUS,348411,2016-12-17T04:49:02Z,kalingrad,Tug,0,70919,3757515.561,3756527.913
54.63957,19.95814,0,BALTIYSK,RU,GLANFORD,348371,2016-12-14T02:47:02Z,kalingrad,Tug,1,1079,0,0
54.63277,19.91093,73,BALTIYSK,RU,GLANFORD,348371,2016-12-14T10:09:02Z,kalingrad,Tug,0,26520,995857.824,995857.824
57.68194,11.87034,1,GOTEBORG AREA,SE,GOTE II,324288,2016-12-16T03:45:05Z,gothenborg,Tug,1,119,61.2136,-1914.0824
57.68227,11.87071,61,GOTEBORG AREA,SE,GOTE II,324288,2016-12-16T07:33:05Z,gothenborg,Tug,0,13680,429256.512,429195.2984
57.70058,11.91895,0,GOTEBORG,SE,GOTHEBORG,327132,2016-12-14T02:29:07Z,gothenborg,Tug,1,2,0,0
57.70059,11.91897,1,GOTEBORG,SE,GOTHEBORG,327132,2016-12-14T10:09:05Z,gothenborg,Tug,1,27598,14196.4112,14196.4112
54.35622,18.67462,0,GDANSK-PL,VC,GRANIT,466414,2016-12-19T18:23:01Z,gdansk,Tug,1,119,0,
54.35622,18.67462,0,GDANSK-PL,VC,GRANIT,466414,2016-12-19T18:25:02Z,gdansk,Tug,1,121,0,0
54.35615,18.67452,1,GDANSK-PLATFORMY,VC,GRANIT,466414,2016-12-17T03:03:02Z,gdansk,Tug,1,121,62.2424,1.0288
54.35607,18.67457,1,GDANSK-PLATFORMY,VC,GRANIT,466414,2016-12-17T14:59:01Z,gdansk,Tug,1,42959,22098.1096,22035.8672
59.884,30.22927,0,MURSULA SPB,RU,GRIFON 3,346161,2016-12-18T15:59:04Z,st_petersburg,Tug,1,1,0,0
59.88401,30.22815,44,MURSULA SPB,RU,GRIFON 3,346161,2016-12-18T16:59:04Z,st_petersburg,Tug,0,3600,81480.96,81480.96
59.92155,30.00113,87,SAINT-PETERSBURG,RU,GRIFON 5,345825,2016-12-18T09:51:04Z,st_petersburg,Tug,0,1,44.7528,-5280.8304
59.92075,30.00488,84,SAINT-PETERSBURG,RU,GRIFON 5,345825,2016-12-18T17:01:03Z,st_petersburg,Tug,0,25799,1114764.47,1114719.718
59.92168,30.00052,114,SPB,RU,GRIFON7,347042,2016-12-18T19:25:04Z,st_petersburg,Tug,0,1,58.6416,-6919.7088
59.91972,30.01065,93,SPB,RU,GRIFON7,347042,2016-12-18T23:53:03Z,st_petersburg,Tug,0,16079,769206.4968,769147.8552
59.87818,30.23786,0,SPB,RU,GRIPHON 8,1611958,2016-12-18T22:27:04Z,st_petersburg,Tug,1,1,0,0
59.87835,30.23632,68,SPB,RU,GRIPHON 8,1611958,2016-12-19T03:23:03Z,st_petersburg,Tug,0,17759,621195.6128,621195.6128
54.39923,18.69621,0,GDANSK POLAND,PL,HERKULES,4387771,2016-12-16T15:01:01Z,gdansk,Tug,1,119,0,0
54.39895,18.69723,57,GDANSK POLAND,PL,HERKULES,4387771,2016-12-17T10:51:02Z,gdansk,Tug,0,71401,2093534.441,2093534.441
54.37113,18.66315,0,GDYNIA,PL,HEWELIUSZ,317046,2016-12-13T20:25:01Z,gdansk,Tug,1,119,0,0
54.38214,18.66117,47,GDYNIA,PL,HEWELIUSZ,317046,2016-12-15T06:23:01Z,gdansk,Tug,0,122280,2956339.104,2956339.104
54.52859,18.53052,0,GDYNIA,PL,HORYZONT II,316954,2016-12-19T05:41:07Z,gdynia,Tug,1,120,0,0
54.52855,18.53056,320,GDYNIA,PL,HORYZONT II,316954,2016-12-19T05:43:07Z,gdynia,Tug,0,120,19752.96,19752.96
57.94384,11.69234,132,LAGOS,CY,HUGIN EXPLORER,122557,2016-12-16T16:43:05Z,gothenborg,Tug,0,119,8080.1952,-73.5592
57.93436,11.67917,135,LAGOS,CY,HUGIN EXPLORER,122557,2016-12-16T16:45:06Z,gothenborg,Tug,0,121,8402.724,322.5288
57.95451,11.70733,136,UDDEVALLA,CY,HUGIN EXPLORER,122557,2016-12-14T17:47:17Z,gothenborg,Tug,0,132,9234.5088,909.4592
57.96449,11.71978,137,UDDEVALLA,CY,HUGIN EXPLORER,122557,2016-12-14T17:51:05Z,gothenborg,Tug,0,228,16067.7984,6833.2896
54.52051,18.55057,320,GDYNIA,PL,HYDROGRAF 10,316141,2016-12-16T18:15:07Z,gdynia,Tug,0,119,19588.352,-4602768.896
54.51993,18.55334,50,GDYNIA,PL,HYDROGRAF 10,316141,2016-12-19T07:23:06Z,gdynia,Tug,0,220079,5660431.88,5640843.528
57.67457,11.80054,110,GOTEBORG,SE,ICEBEAM,327464,2016-12-19T23:23:15Z,gothenborg,Tug,0,2,113.168,-7129.584
57.67888,11.81215,108,GOTEBORG,SE,ICEBEAM,327464,2016-12-19T23:25:05Z,gothenborg,Tug,0,110,6111.072,5997.904
54.49061,18.74863,74,DORDRECHT VIA SKAW,PL,IKAR,315739,2016-12-17T17:11:06Z,gdynia,Tug,0,4,152.2624,-4225.2816
54.49377,18.75328,75,DORDRECHT VIA SKAW,PL,IKAR,315739,2016-12-17T17:13:02Z,gdansk,Tug,0,116,4475.28,4323.0176
54.37982,18.66038,74,GDANSK,PL,IKAR,315739,2016-12-16T08:57:02Z,gdansk,Tug,0,121,4605.9376,76.1312
54.36386,18.66486,73,GDANSK,PL,IKAR,315739,2016-12-16T09:05:02Z,gdansk,Tug,0,480,18024.576,13418.6384
54.52847,18.52896,1,GDYNIA VIA NOK,PL,IKAR,315739,2016-12-15T20:49:07Z,gdynia,Tug,1,120,61.728,61.728
54.52845,18.52892,1,GDYNIA VIA NOK,PL,IKAR,315739,2016-12-15T21:53:07Z,gdynia,Tug,1,120,61.728,61.728
54.52144,18.55317,1,GDYNIA,PL,IMOR,317202,2016-12-14T02:29:07Z,gdynia,Tug,1,120,61.728,0
54.52142,18.55316,1,GDYNIA,PL,IMOR,317202,2016-12-14T10:09:07Z,gdynia,Tug,1,27600,14197.44,14135.712
54.79881,18.56626,76,SURVEY AREA,PL,IMOR,317202,2016-12-15T10:41:07Z,gdynia,Tug,0,120,4691.328,222.7352
54.79759,18.43146,46,SURVEY AREA,PL,IMOR,317202,2016-12-18T12:43:07Z,gdynia,Tug,0,266520,6306502.848,6301811.52
54.79653,18.42638,46,WLADYSLAWOWO,PL,IMOR,317202,2016-12-18T12:41:07Z,gdynia,Tug,0,120,2839.488,925.92
54.79852,18.43567,58,WLADYSLAWOWO,PL,IMOR,317202,2016-12-19T07:15:07Z,gdynia,Tug,0,66840,1994184.768,1991345.28
57.60018,11.7936,10,Blanks,SE,INGEMAR,322279,2016-12-17T10:59:05Z,gothenborg,Tug,0,119,612.136,-10.288
57.60027,11.79369,1,Blanks,SE,INGEMAR,322279,2016-12-19T17:37:05Z,gothenborg,Tug,1,196680,101172.192,100560.056
54.35648,18.67625,0,GDANSK,PL,INZ. ST. LEGOWSKI,315755,2016-12-15T13:19:02Z,gdansk,Tug,1,120,0,0
54.35648,18.67625,0,GDANSK,PL,INZ. ST. LEGOWSKI,315755,2016-12-15T13:21:02Z,gdansk,Tug,1,120,0,0
54.56992,18.73487,66,GDYNIA,PL,INZ. ST. LEGOWSKI,315755,2016-12-20T11:01:02Z,gdansk,Tug,0,115,3904.296,3734.544
54.56441,18.72035,54,GDYNIA,PL,INZ. ST. LEGOWSKI,315755,2016-12-20T11:07:03Z,gdansk,Tug,0,361,10027.7136,6123.4176
54.78438,18.60297,95,USTKA,PL,INZ. ST. LEGOWSKI,315755,2016-12-15T17:31:06Z,gdynia,Tug,0,5,244.34,-5375.48
54.7864,18.59892,96,USTKA,PL,INZ. ST. LEGOWSKI,315755,2016-12-15T17:33:08Z,gdynia,Tug,0,122,6024.6528,5780.3128
54.76343,18.51995,7,WLADYSLAWOWO,PL,INZ. ST. LEGOWSKI,315755,2016-12-13T21:53:08Z,gdynia,Tug,0,122,439.2976,439.2976
54.76615,18.5252,80,WLADYSLAWOWO,PL,INZ. ST. LEGOWSKI,315755,2016-12-13T21:55:06Z,gdynia,Tug,0,118,4855.936,4416.6384
59.9214,30.00209,90,BRONKA,RU,IVAN KRUZENSHTERN,345254,2016-12-18T20:09:03Z,st_petersburg,Tug,0,0,0,-5509.224
59.91924,30.01228,92,BRONKA,RU,IVAN KRUZENSHTERN,345254,2016-12-19T04:21:03Z,st_petersburg,Tug,0,29520,1397028.096,1397028.096
59.90128,30.10131,65,RLM,RU,IVAN KRUZENSHTERN,345254,2016-12-13T23:21:05Z,st_petersburg,Tug,0,1,33.436,-3978.884
59.90325,30.09137,116,RLM,RU,IVAN KRUZENSHTERN,345254,2016-12-13T23:23:04Z,st_petersburg,Tug,0,119,7100.7776,7067.3416
54.37521,18.66147,1,GDANSK,LU,JAMES COOK,297592,2016-12-14T02:51:02Z,gdansk,Tug,1,240,123.456,-245.8832
54.37522,18.66148,1,GDANSK,LU,JAMES COOK,297592,2016-12-14T10:09:01Z,gdansk,Tug,1,26279,13517.9176,13394.4616
55.66534,21.14814,0,Blanks,LT,JURINIS,353576,2016-12-16T11:13:06Z,klaipeda,Tug,1,119,0,0
55.66534,21.14814,2,Blanks,LT,JURINIS,353576,2016-12-19T07:09:06Z,klaipeda,Tug,1,244560,251603.328,251603.328
57.6879,11.85776,0,CLASS B,SE,K10,326735,2016-12-14T02:29:07Z,gothenborg,Tug,1,2,0,0
57.68789,11.85895,1,CLASS B,SE,K10,326735,2016-12-14T10:13:08Z,gothenborg,Tug,1,27841,14321.4104,14321.4104
54.79709,18.4218,31,OIL FIELD B8,CY,KAMBR,4180748,2016-12-13T14:53:08Z,gdynia,Tug,0,121,1929.5144,795.7768
54.79604,18.42747,63,OIL FIELD B8,CY,KAMBR,4180748,2016-12-13T14:55:08Z,gdynia,Tug,0,120,3888.864,1959.3496
54.79641,18.43444,86,REJON PLATFRM,CY,KAMBR,4180748,2016-12-19T14:55:06Z,gdynia,Tug,0,111,4910.4624,331.788
54.79714,18.4433,93,REJON PLATFRM,CY,KAMBR,4180748,2016-12-19T14:57:07Z,gdynia,Tug,0,121,5788.5432,878.0808
54.79646,18.42083,0,WLADYSLAWOWO,CY,KAMBR,4180748,2016-12-13T14:35:07Z,gdynia,Tug,1,120,0,0
54.79793,18.44127,97,WLADYSLAWOWO,CY,KAMBR,4180748,2016-12-19T11:19:08Z,gdynia,Tug,0,506641,25279764.65,25279764.65
54.63297,19.90732,62,BALTIYSK,RU,KAPITAN MARTYSHKIN,345265,2016-12-17T02:17:03Z,kalingrad,Tug,0,120,3827.136,-1338.9832
54.63588,19.96367,86,BALTIYSK,RU,KAPITAN MARTYSHKIN,345265,2016-12-17T02:33:02Z,kalingrad,Tug,0,959,42424.6256,38597.4896
59.88936,30.20945,0,Blanks,RU,KAPITAN NIKOLAEV,345268,2016-12-14T14:49:04Z,st_petersburg,Tug,1,0,0,0
59.88933,30.20951,1,Blanks,RU,KAPITAN NIKOLAEV,345268,2016-12-14T14:51:04Z,st_petersburg,Tug,1,120,61.728,61.728
59.91297,30.24335,1,GULF OF FINLAND,RU,KAPITAN PLAKHIN,346057,2016-12-20T04:15:03Z,st_petersburg,Tug,1,0,0,-61.2136
59.91297,30.24335,1,GULF OF FINLAND,RU,KAPITAN PLAKHIN,346057,2016-12-20T04:17:03Z,st_petersburg,Tug,1,120,61.728,61.728
54.53487,18.53634,0,GDYNIA,PL,KAPITAN POINC,316649,2016-12-18T17:43:07Z,gdynia,Tug,1,120,0,0
54.53488,18.53635,320,GDYNIA,PL,KAPITAN POINC,316649,2016-12-18T17:45:07Z,gdynia,Tug,0,120,19752.96,19752.96
54.51111,18.59303,9,ZAT.GDANSKA,PL,KAPITAN POINC,316649,2016-12-20T10:03:06Z,gdynia,Tug,0,479,2217.5784,983.0184
54.50795,18.59139,9,ZAT.GDANSKA,PL,KAPITAN POINC,316649,2016-12-20T10:27:06Z,gdynia,Tug,0,1440,6666.624,4449.0456
59.88227,30.19494,0,SPB,RU,KAPITAN SOROKIN,345312,2016-12-19T23:29:04Z,st_petersburg,Tug,1,0,0,0
59.88227,30.19494,1,SPB,RU,KAPITAN SOROKIN,345312,2016-12-19T23:31:15Z,st_petersburg,Tug,1,131,67.3864,67.3864
59.91253,30.24026,0,SANKT PETERSBURG,RU,KAPITAN ZARUBIN,350708,2016-12-14T02:29:04Z,st_petersburg,Tug,1,1,0,0
59.92069,30.00488,86,SANKT PETERSBURG,RU,KAPITAN ZARUBIN,350708,2016-12-15T04:25:04Z,st_petersburg,Tug,0,93360,4130097.024,4130097.024
59.91271,30.2402,0,SANT PETERBURG,RU,KARU,350675,2016-12-14T02:29:04Z,st_petersburg,Tug,1,1,0,0
59.91943,30.01164,106,SANT PETERBURG,RU,KARU,350675,2016-12-14T15:21:03Z,st_petersburg,Tug,0,46319,2525608.322,2525608.322
57.67983,11.81883,91,PATROLLING,SE,KBV 001,327374,2016-12-14T12:47:08Z,gothenborg,Tug,0,3,140.4312,-5336.3856
57.6805,11.8235,91,PATROLLING,SE,KBV 001,327374,2016-12-14T12:49:06Z,gothenborg,Tug,0,118,5523.6272,5383.196
57.99241,11.75693,137,Blanks,SE,KBV 032,327518,2016-12-15T14:47:05Z,gothenborg,Tug,0,119,8386.2632,-140.9456
57.99977,11.76274,127,Blanks,SE,KBV 032,327518,2016-12-17T09:19:05Z,gothenborg,Tug,0,153120,10003145.86,9994759.593
57.68169,11.87062,0,Blanks,SE,KBV 048,320905,2016-12-14T02:27:05Z,gothenborg,Tug,1,120,0,0
57.68169,11.87062,0,Blanks,SE,KBV 048,320905,2016-12-14T02:29:05Z,gothenborg,Tug,1,120,0,0
57.65024,11.61424,239,Blanks,SE,KBV 316,324664,2016-12-14T15:01:05Z,gothenborg,Tug,0,120,14752.992,3.0864
57.74836,11.61581,231,Blanks,SE,KBV 316,324664,2016-12-15T13:53:06Z,gothenborg,Tug,0,82321,9781908.074,9767155.082
57.6797,11.72509,137,Blanks,SE,KBV 475,322772,2016-12-15T11:11:06Z,gothenborg,Tug,0,120,8456.736,0
57.69167,11.70144,291,Blanks,SE,KBV 475,322772,2016-12-15T11:13:05Z,gothenborg,Tug,0,119,17813.1576,9356.4216
57.68163,11.87052,1,Blanks,SE,KBV 490,320704,2016-12-20T09:37:05Z,gothenborg,Tug,1,241,123.9704,62.7568
57.68163,11.87052,1,Blanks,SE,KBV 490,320704,2016-12-20T10:27:05Z,gothenborg,Tug,1,3000,1543.2,1419.2296
57.71429,11.9576,0,Blanks,SE,KBV 494,327376,2016-12-16T10:05:05Z,gothenborg,Tug,1,117,0,0
57.71429,11.9576,0,Blanks,SE,KBV 494,327376,2016-12-16T10:05:08Z,gothenborg,Tug,1,3,0,0
57.66702,11.79772,0,Blanks,SE,KBV 497,327375,2016-12-15T08:09:06Z,gothenborg,Tug,1,121,0,0
57.66702,11.79772,0,Blanks,SE,KBV 497,327375,2016-12-15T08:11:05Z,gothenborg,Tug,1,119,0,0
55.01883,20.37583,16,BALTIC SEA,RU,KENDRICK,348105,2016-12-14T02:47:02Z,kalingrad,Tug,0,1079,8880.6016,7884.7232
55.01883,20.37583,16,BALTIC SEA,RU,KENDRICK,348105,2016-12-14T10:09:02Z,kalingrad,Tug,0,26520,218270.208,209389.6064
55.70093,21.12175,95,Blanks,LT,KLASCO-3,994590,2016-12-17T10:47:06Z,klaipeda,Tug,0,120,5864.16,61.728
55.70696,21.1199,80,Blanks,LT,KLASCO-3,994590,2016-12-18T11:05:06Z,klaipeda,Tug,0,87480,3599976.96,3594112.8
55.7049,21.11974,85,Blanks,LT,KLASCO1,353471,2016-12-16T19:59:07Z,klaipeda,Tug,0,121,5290.604,-18.004
55.7054,21.12059,69,Blanks,LT,KLASCO1,353471,2016-12-18T11:07:06Z,klaipeda,Tug,0,140879,5000302.874,4995012.27
55.70277,21.1204,91,Blanks,LT,KLASCO2,353536,2016-12-17T10:49:06Z,klaipeda,Tug,0,120,5617.248,-11234.496
55.6967,21.12625,73,Blanks,LT,KLASCO2,353536,2016-12-18T11:13:06Z,klaipeda,Tug,0,87840,3298497.408,3292880.16
54.79708,18.41894,56,CLASS B,PL,KOL-110,316203,2016-12-13T18:47:07Z,gdynia,Tug,0,120,3456.768,28.8064
54.79715,18.42061,47,CLASS B,PL,KOL-110,316203,2016-12-14T20:13:07Z,gdynia,Tug,0,91560,2213627.808,2210171.04
54.79658,18.41391,0,CLASS B,PL,KOL-149,4014323,2016-12-13T13:35:07Z,gdynia,Tug,1,119,0,0
54.79717,18.43536,73,CLASS B,PL,KOL-149,4014323,2016-12-17T16:35:06Z,gdynia,Tug,0,356399,13383210.13,13383210.13
54.79685,18.41347,1,CLASS B,PL,KOL-48,315864,2016-12-13T23:03:08Z,gdynia,Tug,1,121,62.2424,0.5144
54.7968,18.42261,42,CLASS B,PL,KOL-48,315864,2016-12-14T20:09:07Z,gdynia,Tug,0,75959,1641079.003,1641016.761
54.63266,19.90512,87,Blanks,RU,KOMMUNAR,347828,2016-12-17T14:27:02Z,kalingrad,Tug,0,119,5325.5832,-89.5056
54.63275,19.90368,76,Blanks,RU,KOMMUNAR,347828,2016-12-18T09:17:03Z,kalingrad,Tug,0,67801,2650639.414,2645313.831
59.91464,30.25963,0,CLASS B,RU,KONSTANTIN,347019,2016-12-17T00:59:05Z,st_petersburg,Tug,1,1,0,0
59.91467,30.25965,47,CLASS B,RU,KONSTANTIN,347019,2016-12-17T01:01:05Z,st_petersburg,Tug,0,120,2901.216,2901.216
54.79562,18.4201,0,Blanks,PL,KONTROLER 19,316265,2016-12-19T07:25:07Z,gdynia,Tug,1,121,0,0
54.79665,18.42038,58,Blanks,PL,KONTROLER 19,316265,2016-12-20T09:07:07Z,gdynia,Tug,0,92520,2760352.704,2760352.704
54.36499,18.64985,0,GDANSK,PL,KOZIOROZEC-O-01,3921875,2016-12-16T08:41:02Z,gdansk,Tug,1,120,0,0
54.36521,18.64994,20,GDANSK,PL,KOZIOROZEC-O-01,3921875,2016-12-16T08:43:01Z,gdansk,Tug,0,119,1224.272,1224.272
54.97567,20.31846,4,BULGANIN,RU,KUBAN,347749,2016-12-13T13:05:03Z,kalingrad,Tug,1,120,246.912,0
54.97049,20.33698,6,BULGANIN,RU,KUBAN,347749,2016-12-16T00:02:06Z,kalingrad,Tug,0,212223,655005.0672,654758.1552
54.96207,20.36465,0,PIONERSKY,RU,KUBAN,347749,2016-12-20T02:07:03Z,kalingrad,Tug,1,120,0,0
54.98502,20.35273,4,PIONERSKY,RU,KUBAN,347749,2016-12-20T10:17:03Z,kalingrad,Tug,1,29400,60493.44,60493.44
54.69187,20.19693,0,KALININGRAD,RU,LIGER,347948,2016-12-20T10:11:03Z,kalingrad,Tug,1,481,0,0
54.68533,20.17269,85,KALININGRAD,RU,LIGER,347948,2016-12-20T10:25:02Z,kalingrad,Tug,0,839,36684.436,36684.436
59.91128,30.23176,0,SAINT.PETERSBURG,RU,LOOKMAN,1039931,2016-12-14T02:29:04Z,st_petersburg,Tug,1,1,0,0
59.91103,30.2319,45,SAINT.PETERSBURG,RU,LOOKMAN,1039931,2016-12-14T10:09:03Z,st_petersburg,Tug,0,27599,638861.652,638861.652
55.66436,21.14904,0,KLAIPEDA,LT,LOTAS,353637,2016-12-14T02:29:06Z,klaipeda,Tug,1,120,0,0
55.65865,21.14219,66,KLAIPEDA,LT,LOTAS,353637,2016-12-14T10:09:06Z,klaipeda,Tug,0,27600,937031.04,937031.04
55.66437,21.14905,0,KLAIPEDA   B,LT,LOTAS,353637,2016-12-17T06:39:08Z,klaipeda,Tug,1,122,0,0
55.66437,21.14905,0,KLAIPEDA   B,LT,LOTAS,353637,2016-12-17T06:41:06Z,klaipeda,Tug,1,118,0,0
54.63856,19.88482,60,BALTIYSK,RU,LOTSMAN-3,346242,2016-12-17T05:17:02Z,kalingrad,Tug,0,119,3672.816,-325954.704
54.63495,19.89225,43,BALTIYSK,RU,LOTSMAN-3,346242,2016-12-18T16:41:03Z,kalingrad,Tug,0,127441,2818892.967,2815220.151
59.89833,30.11556,64,CLASS B,RU,LOTSMAN FEDOROV,350882,2016-12-18T03:49:05Z,st_petersburg,Tug,0,1,32.9216,-3917.6704
59.89509,30.13159,68,CLASS B,RU,LOTSMAN FEDOROV,350882,2016-12-18T03:53:03Z,st_petersburg,Tug,0,238,8325.0496,8292.128
54.63412,19.92536,0,KALININGRAD,RU,LOTSMAN SARZHIN,349945,2016-12-18T22:45:02Z,kalingrad,Tug,1,119,0,0
54.64199,19.87881,64,KALININGRAD,RU,LOTSMAN SARZHIN,349945,2016-12-20T07:37:03Z,kalingrad,Tug,0,118321,3895316.634,3895316.634
55.71511,21.11155,60,8,LT,LTU SAR SHIP SAKIAI,353212,2016-12-20T08:09:15Z,klaipeda,Tug,0,129,3981.456,-462.96
55.72447,21.09727,47,8,LT,LTU SAR SHIP SAKIAI,353212,2016-12-20T08:19:06Z,klaipeda,Tug,0,591,14288.4888,10307.0328
57.90322,11.6717,83,SKAERHAMN,SE,M/S ALO,835353,2016-12-13T11:43:05Z,gothenborg,Tug,0,119,5080.7288,-85.3904
57.905,11.6798,84,SKAERHAMN,SE,M/S ALO,835353,2016-12-13T11:45:05Z,gothenborg,Tug,0,120,5185.152,104.4232
54.36606,18.64834,0,GDYNIA/GDANSK,PL,MAJA,315660,2016-12-14T02:51:02Z,gdansk,Tug,1,240,0,0
54.40533,18.66537,40,GDYNIA/GDANSK,PL,MAJA,315660,2016-12-14T10:09:01Z,gdansk,Tug,0,26279,540716.704,540716.704
54.6711,19.80749,111,BALTIYSK,LU,MARIEKE,297208,2016-12-14T10:59:03Z,kalingrad,Tug,0,121,6908.9064,665.1192
54.99774,20.16253,124,BALTIYSK,LU,MARIEKE,297208,2016-12-14T15:11:03Z,kalingrad,Tug,0,15120,964438.272,957529.3656
55.6645,21.14665,73,KLAIPEDA,LU,MARIEKE,297208,2016-12-13T19:07:06Z,klaipeda,Tug,0,120,4506.144,432.096
55.67669,21.14034,88,KLAIPEDA,LU,MARIEKE,297208,2016-12-13T19:13:07Z,klaipeda,Tug,0,361,16341.4592,11835.3152
54.99947,20.29607,12,PIONERSKY,LU,MARIEKE,297208,2016-12-19T17:51:02Z,kalingrad,Tug,0,120,740.736,55.5552
55.00525,20.28702,55,PIONERSKY,LU,MARIEKE,297208,2016-12-19T17:53:03Z,kalingrad,Tug,0,121,3423.332,2682.596
59.9174,30.02171,93,GULF OF FINLAND,RU,MB-96,3560489,2016-12-15T16:51:04Z,st_petersburg,Tug,0,1,47.8392,-6257.1616
59.92081,30.00475,105,GULF OF FINLAND,RU,MB-96,3560489,2016-12-15T16:53:04Z,st_petersburg,Tug,0,120,6481.44,6433.6008
54.63955,19.89559,0,BALTIYSK,RU,MB97,3803160,2016-12-18T09:13:02Z,kalingrad,Tug,1,120,0,0
54.63955,19.89559,0,BALTIYSK,RU,MB97,3803160,2016-12-18T09:15:03Z,kalingrad,Tug,1,121,0,0
54.95605,20.21153,1,BALTIYSK,RU,MERITUS,125418,2016-12-16T21:43:04Z,kalingrad,Tug,1,121,62.2424,62.2424
54.95613,20.21151,1,BALTIYSK,RU,MERITUS,125418,2016-12-17T02:55:03Z,kalingrad,Tug,1,121,62.2424,62.2424
59.911,30.23874,0,SPB,RU,MERKURIY,350530,2016-12-14T02:29:04Z,st_petersburg,Tug,1,1,0,0
59.91117,30.23826,2,SPB,RU,MERKURIY,350530,2016-12-14T10:09:03Z,st_petersburg,Tug,1,27599,28393.8512,28393.8512
54.52193,18.56068,46,GDYNIA,GB,MEWO NAVIGATOR,201975,2016-12-15T02:37:07Z,gdynia,Tug,0,360,8518.464,7530.816
54.79932,18.5106,70,GDYNIA,GB,MEWO NAVIGATOR,201975,2016-12-17T18:57:07Z,gdynia,Tug,0,231600,8339452.8,8330934.336
54.54225,18.66349,75,OFFSHORE FIELD,GB,MEWO NAVIGATOR,201975,2016-12-15T03:17:06Z,gdynia,Tug,0,4,154.32,-4243.8
